Review,label,confidence
min mau tanya memang ini apakah harus dibeli ya di awal diminta masukan nomor handphone lalu diarahkan ke sms dan diminta ketik oke apabila mau membeli apakah memang seperti itu mohon pencerahannya tks,Neutral,0.999528289
setalah sim jadi pas mau verifikasi gagal mulu unggah dokumen terjadi kesalahan mulu susah berkalikali di coba tetap gagal,Negative,0.997883618
luar biasa mantap,Positive,0.999722421
sangat membantu sekali bisa di kerjakan sendiri tanpa antre,Positive,0.999372423
harus di peningkatan ke versih yang lebih baik lagi untuk dari segi aplikasi,Positive,0.976874948
keren memudahkan kita untuk perpanjang sim dan lain lain semakin jaya digital korlantas,Positive,0.999299645
tolong dipermudah pas verifikasi elektonik kartu tanda penduduk susahnya meminta ampun,Negative,0.999623537
mantap urusan mantap,Positive,0.999509215
sangat membantu sekali apakah ini prosesnya pun cepat sekali terima kasih,Positive,0.999337852
coba,Positive,0.985157847
setelah baca ulasan baru sadar kalau memang ini belum pembaruan dari developer untuk android 13ga bisa unggah dari galeri akhirnya jalan ninja foto langsung tembok yang kebetulan cat biru pemeriksaan kesehatan tetap saja mesti datang ke klinik satpas juga at least lumayan membantu meski agak lama dan was2 proses dari tanggal 7 maret baru dicetak tanggal 20 dan hari ini baru sampai rumah dan besok expirednya 23 maret 24,Positive,0.990457535
sangat membantu,Positive,0.999589026
praktis,Positive,0.999612272
mantap,Positive,0.999696374
verifikasi email kode tidak msuk2 di email sudah berkli2 diulang tidak msuk2,Neutral,0.99927789
sangat membantu mudah dan cepat dulu mungkin sedikit ribet dan sering gagal atau disuruh menggunggah ulang dokumen tapi sekarang asal foto dokumen yang kita unggah jelas cepat kok prosesnya sangat membantu sekali terutama bagi mereka yang sibuk dan tidak sempat pergi langsung kesatpas,Positive,0.999404788
maaf apakah ini saya unistal tidak ada guna masak sim sudah di perpanjang tapi tidak bisa baca nfc sim digitalisasi selalu gagal terus untuk apa ini apakah kalau saya ke seperti lagi,Neutral,0.764286578
saya masih bingung fungsi aplikasi ini apa apakah hanya sebagai arsip saja ataukah aplikasi ini resmi dan bisa menjadi bukti digital kepemilikan sim ketika ada pemeriksaan kelengkapan berkendara saat di jalan raya artinya bisa cukup dengan menunjukkan aplikasi ini tanpa bukti fisik sim,Neutral,0.999526024
tidak bisa unggah foto dari galery,Neutral,0.999290943
buat saya ini sangat membantu sekali ya meskipun awalnya agak ribet untuk psikologi tapi saya tidak harus ke satpas mantap lah untuk digital korlantas,Positive,0.999556959
akhirnya setelah 2 minggu menunggu datang juga ke rumah sim nyaterimakasih banyakso easy to use,Positive,0.99202311
aman,Positive,0.999588072
sangat membantu dan memudahkan dalam perpanjangan sim a atau sim cmantabbbsukses selalu korlantas kepolisian republik indonesia,Positive,0.999479711
mudah praktis,Positive,0.999613464
bagus dan cepat,Positive,0.999724329
polisi presisi keren banget,Positive,0.999716222
mudah cepat murah perpanjang sim,Positive,0.999042213
terbantu banget dengan aplikasinya jadi perpanjang sim sekarang lebih praktis tidak uh pak antre lagi,Positive,0.998909593
mantàp pelayànan ya,Positive,0.999655128
bagus tapi tolong saya tidak bisa aploud photo dari galeri jadi saya pakai photo langsung jadi jelek belum rapi rapi,Negative,0.999798238
aplikasinya terkesan masih asal asalan harus banyak perbaikannya,Negative,0.999752104
bermanfaat efektif dan effesien,Positive,0.999561369
mantap,Positive,0.999696374
perpanjang sim tapi proses mulu sudah 1 minggu lebih hadehhh,Negative,0.796090662
semoga aplikasi ini segera bisa diaksesdigunakan semua untuk menu menu yang sudah tersedia,Neutral,0.999742687
sebenarnya aplikasi ini sangat membantu apabila diimbangi dengan respon cepat dari satpas terkait kebetulan pengalaman saya proses tanggal 9 maret 2024 coba sekarang belum terverifikasi bertahan distatus 40 atau baru sebatas pembayaran sedangkan layanan aduan di aplikasi belum tersedia padahal sudah mendekati masa berlaku sim habis edited saat ini sim sudah diterima total waktu proses sekitar 14 hari sudah coba ke pemohon sim online semoga proses verifikasi bisa lebih cepat ke depannya,Positive,0.998392403
kena prank sama aplikasi ini,Neutral,0.999677181
pertahankan transparansi dan efisiensi,Neutral,0.937094569
ini aplikasi tidak guna sudah daftar online tetap saja diarahin manual pada akhirnya erikkes tidak pembaruan hasil tes psikologi masih harus dilegalisir manual sudah foto bla bla di apps akhirnya disuruh foto lagi buangbuang uang negara,Negative,0.999787509
sangat memudahkan untuk perpanjangan sim,Positive,0.999498367
mending offline lebih jelas lebih pasti,Neutral,0.996795118
terima kasih,Positive,0.999649286
perpanjang sim a dan c menjadi lebih mudah dan prosesnya juga sangat cepat thankyou,Positive,0.999691486
aplikasi perlu peningkatan misal emenu etel dan stnk perlu diaktifkan sehubungan perkembangan zaman yang serba digital oh iya itu penambahan sim gagal mulu mohon diperbaiki lagi jangan siasiakan menu di aplikasi digital korlantas kepolisian republik indonesia sudah bertahuntahun kok cuma gitugitu saja rugi dong anggaran yang sudah dikeluarkan buat mendukung aplikasi ini,Negative,0.999850512
ribetgak bisa masuk lewat whatsapp pun tidak bisabukan makin mudah malah makin susah,Negative,0.99983561
bagus cuma akunku unverified mengapa,Positive,0.80738771
mantabbb anti ribet anti antre anti repot bravo,Positive,0.892858863
mantap untuk perpanjangan proses cepat,Positive,0.999577463
saangat membantu terima kasih,Positive,0.999405503
mantap,Positive,0.999696374
lancar,Positive,0.999691844
pelayanan cepat dan mudah good,Positive,0.999753177
saya sudah unduh aplikasi tapi ketika mau login kemudian diarahkan untuk kirim sms sudah mirim sms dan terkirim tapi tidak ada balasan apa² saya kira aplikasi ini perlu diperjelas lagi,Neutral,0.993106067
aplikasi ini memudahkan dalam memperpanjang sim mudah digunakan dan anti ribet,Positive,0.999606311
saya baru daftar ingin mencoba daftar sim online tapi semua menuopsi yang ada di dalam aplikasi masih ada notifikasi sedang dalam pengembangan lalu bagaimana langkah selanjutnya aplikasi sudah yang versi terbaru,Neutral,0.999733984
pak mau tanya saya kan mau coba memasukkan nomor id sim ke aplikasi digital tapi kok tidak bisa ada keterangan digitalisaai gagal silakan kunjungi satpas apakah sim saya aspal pak tapi saya buat langsung di polisi resor tangerang kota bukan pakai calo atau kolektip padahal saya sudah menerima sim nya lah pak dan data data pun akurat,Positive,0.995076954
tidak guna,Negative,0.999878168
keren kalau tidak ada hambatan 4 hari sim sudah diterima,Positive,0.999421954
kok saya sudah melakukan apdete perpanjangan dari tanggal 19 masih belum di proses ya pak,Negative,0.999447644
cepat banget tanggal 18 daftar online via app tanggal 21 siang sim sudah sampai rumah mantap lah ini satpas yogyakarta goodjob,Positive,0.999180496
sangat membantu,Positive,0.999589026
pengalaman pertama kalialhamdulillah proses cepat,Positive,0.999644637
aplikasi yang sangat membantu bangetprosesnya cepatdan lebih mudahterima kasih digital korlantas kepolisian republik indonesia,Positive,0.999650359
mantap,Positive,0.999696374
perpanjangan online ditolak tanpa ada pemberitahuan kekurangan di bagian mana tidak mempermudah malah mempersulit sim habis tanggal 19 maret perpanjang ditanggal 13 maret tidak segera di proses ditolak pada tanggal 21 maret,Negative,0.756022155
cepat,Positive,0.999633908
sangat membantu,Positive,0.999589026
tidak ada kendala di aplikasi tapi saran saya 1 percepat verifikasi setelah dibayar diproses ditolak tidak apaapa kalau lama di tahap kirim setidaknya ada kejelasan pengajuan yang dibuat sudah sesuai saya harus tunggu 6 hari kerja untuk tahu pengajuan saya ditolak 2 buat opsi perbaikan kesalahan setidaknya 1x jika pengajuan ditolak atau buat opsi bayar setelah pengajuan diterima agar tidak ada biaya yang hangus jika pengajuan ditolak 3 percepat respon chat whatsapp terima kasih,Neutral,0.835241258
memudahkan karyawan yang jarang mendapat libur dihari aktif sangat membantu,Positive,0.999491334
aplikasi tidak sempurna atau memang tidak di sempurnakan,Negative,0.999849439
mantap,Positive,0.999696374
mohon dong kalau mau buat aplikasi terobosan agar di kira institusi berintegritas yang niat dong masa pengajuan sudah 2 minggu sebelum masa habis lah status masih belum di proses lah pas hari h sim habis tiba tiba muncul notifikasi proses gagal alasan foto tidak background biru ini sudah warna biru bos tolong petugasnya yang benar dong jangan buat aplikasi cuma formalitas doang terus tetap saja melanggengkan pungutan liar dengan di suruh offline,Negative,0.999521494
dulu saya sudah pernah daftarcuman pakai nomor handphone yang lamagmn cara mengganti nomor yang baru,Neutral,0.999608457
mantap,Positive,0.999696374
mantap lihat tutorial di tiktok,Positive,0.986491382
lumayan trusted meskipun waktu menunggunya sedikit lama ya,Positive,0.9983266
perpanjang sim harusnya dipermudah datang ke kantor di bilang sekarang harus online sudah pengajuan online saat transfer selalu alasan ada gannguan hubungi call centre balasnya besoknya sekarang sim sudah mati hedeehhh maunya taat pada peraturan negara tapi dipersulit terus kita sebagai rakyat,Negative,0.999856353
bagus cukup dimengerti yang apa instruksi ikutsim saya jadi awalnya di tolak karena foto tidak sesuai,Neutral,0.608103335
saya pikir tadinya bisa registrasi online untuk pembuatan sim baru tahunnya masih dalam pengembangan tidak jadi buat sim uninstal lagi app nya,Neutral,0.999514461
mantal,Positive,0.99906081
sangat membantu,Positive,0.999589026
untuk proses digitalisasi sim nya gagal terus itu kenapa ya sudah di ulang berkalikali tiap hari tetap gagal terus,Negative,0.999406576
sangat memuaskan dan tepat waktu,Positive,0.999714792
jangan ragu ayo unduh dan semoga digital korlantas kepolisian republik indonesia semakin jaya,Neutral,0.885814369
bagus cepat di satpas banjarmasin,Positive,0.999683022
alhamdulillah sim sudah di terima dengan baik,Positive,0.999690175
mantap,Positive,0.999696374
sangat membantu dalam proses perpanjang sim tanpa harus mengantri di polisi resor pastinya menghindari para calo,Positive,0.999518037
petunjuk pengisian mudah dimengerti,Positive,0.99831152
apakah mempersult hidup,Neutral,0.986844003
sangat membantu,Positive,0.999589026
sangat membantu,Positive,0.999589026
sangat membantu terima kasih,Positive,0.999495029
sangat membantu banget dan prosesnya cepat,Positive,0.999597013
bisa di bantu saat mau buat pin selalu muncul pin too weak terima kasih,Neutral,0.787827075
diih apakah kocak amat wkwk codingan berantakan parah kamu apakah lembaga negara coy masa kalah sama apakah pinjol wkwk,Negative,0.999713123
verivikasi digital sim terbaru sering tetkendala,Neutral,0.997295201
proses nya mudah dan sangat membantu,Positive,0.999735892
kenapa tidak bisa login sama sekalibaru buka aplikasi masukan nomor handphone klik lanjutkan dan langsung tidak bisa keterangan terjadi masalah,Neutral,0.995455027
aplikasi tidak bisa dibukaberjalan dengan baik lagi sekarangsebelumnya juga tidak bisa memperbaharui informasi pembaharuan unggah data sim yang telah diperbaharui,Negative,0.999814093
aplikasinya force close mulu sangat lemot,Negative,0.999884248
aplikasi tidak mutu input data apa masuknya apa,Negative,0.999804437
kode otp nya mana tidak masuk masuk ke whatsapp cape menunggu,Neutral,0.999533415
tidak bisa unggah foto dari galeri,Neutral,0.998777211
kasih bintang dua saja mau perpanjang sim gagal berhenti di cek rekening pengembalian berkali kali dicoba selalu mentok di situ,Negative,0.999717176
aplikasi tidak guna perpanjang sim saja ruwet rekkk,Negative,0.999840617
aplikasi tidak bisa dibuka log in gagal mulu allahu akbar dan tidak bisa lihat progress sim coba mana kalau memang tidak bisa mau buat offline saja tolong dibatalkan yang diaplikasi chat admin rekan tidak dihiraukan help,Negative,0.999554694
nomor yang terdaftar di aplikasi sudah tidak aktif karena hilangmau mengganti nomor yang tertaut diaplikasi tidak bisadan mau mendaftar lagi tidak bisa karena nik sudah tertaut di aplikasi dengan nomor handphone yang sudah tidak aktif karena hilangmohon diperbaiki untuk semua sistem pengaturan di aplikasi,Neutral,0.875919998
maaf selamat malammau tanya ini saya kenapa tidak bisa masuk ya ke aplikasi nyasaya mau memasukkan nik saya server sedang sibuk jadi susah mau melengkapi data saya,Negative,0.988728523
sangat lama proses sudah hampir 5 hari kerja belum juga di proses padahal data sudah masuk semua tapi belum juga di proses masih status 40 bagaimana ceritanya,Negative,0.999853253
warga nganjuk satpas terdekat jombng tapi di tolak alasan tidak ada di database ini bagaimana sih sim nasional atau sim daerah,Negative,0.963928938
sudah 10 hari an proses stuck di 40 terus ya,Negative,0.999689937
sangat good sangat membantu masyarakat,Positive,0.99962461
app tak berguna,Negative,0.999863863
mantap proses sangat cepat bisa rebahan sambil urus sim hitungan hari sudah coba rumah sim nya terima kasih 1 coba 10 nilai nya 11,Positive,0.999509573
sangat membantu pekerja yang mau perbarui sim sudah cukup bagus mohon tingkatkan lagi kecepatannya,Positive,0.99912101
sangat membantu,Positive,0.999589026
terima kasih perpanjangan sim online sudah saya terima mantap,Positive,0.999710858
mantap korlantas kepolisian republik indonesia,Positive,0.972399533
digital korlantas kepolisian republik indonesia,Neutral,0.999650836
bagus dan nyata saya sudah membuktikanya,Positive,0.999414563
mantap pelayanannya terus tingkatkan fitur dan kemudahan dalam pelayanan di aplikasi,Positive,0.983041167
aplikasi ini sangat memuaskansaya coba perpanjang sim online lewat aplikasi saya kira lama ternyata tidak cuma 4 hari kerja sim bisa langsung di ambil awal nya gagal gara pas foto nya salah terus uang langsung kembali masuk lagi ke rekeningpercobaan kedua alhamdulillah langsung berhasil proses,Positive,0.999073863
aplikasi busuk verivikasi e kartu tanda penduduk gagal mulu,Negative,0.999822557
bagus kalau bisa sama e samsat gabung biar tidak banyak instal aplikasi harusnya memang begini pajak dimudahkan biar pada biar jangan dibuat ribet cek sana sini,Positive,0.611349821
walau pun pertama ribet vermuk tapi akhirnya bisa juga cepat banget dan lebih mudah perpanjang sim,Positive,0.999391556
kenapa ya kok tidak bisa login padahal kemarin bisa dan sudah ujian psikologi sekarang kok malah tidak bisa login sama sekali,Negative,0.999760211
pelayanan baik dan cepat pertahankan sekian terima kasih,Positive,0.998943388
hemat waktu buat yang sibuk jadi tidak perlu datang ke polisi resor,Positive,0.999180019
terima kasih digital korlantas polrisudah memberi kemudahan dan sangat membantu masyarakat dalam pengurusan perpanjangan sim secara online,Positive,0.99964273
